model,year,transmission,mileage,fuelType,tax,mpg,engineSize,brand,categoria_precio
A1,2019,Semi-Auto,7650,Petrol,145,47.1,1.0,Audi,gama_media
A1,2019,Semi-Auto,8078,Petrol,145,47.1,1.0,Audi,gama_media
A1,2019,Semi-Auto,8253,Petrol,145,47.1,1.0,Audi,gama_media
A1,2019,Automatic,11200,Petrol,145,47.1,1.0,Audi,gama_media
A1,2019,Semi-Auto,11200,Petrol,145,47.1,1.0,Audi,gama_media
A1,2019,Automatic,11295,Petrol,150,47.1,1.0,Audi,gama_media
A1,2019,Semi-Auto,11310,Petrol,150,47.1,1.0,Audi,gama_media
Q2,2018,Manual,5652,Petrol,150,47.1,1.0,Audi,gama_media
Q2,2018,Manual,8026,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2018,Manual,20313,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,333,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,804,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,942,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,1500,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,2970,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,3000,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,3358,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,3500,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,3505,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,3657,Petrol,150,47.1,1.0,Audi,gama_media
Q2,2019,Manual,4000,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,4200,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,4383,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,4500,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,4500,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,4538,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,4686,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,4878,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,4999,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,5000,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,6155,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,6190,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,6378,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,6665,Petrol,145,47.1,1.0,Audi,gama_media
Q2,2019,Manual,6921,Petrol,145,47.1,1.0,Audi,gama_alta
Q2,2019,Manual,16047,Petrol,145,47.1,1.0,Audi,gama_media
A3,2019,Manual,3856,Petrol,150,47.9,1.0,Audi,gama_media
A3,2019,Manual,4986,Petrol,145,47.9,1.0,Audi,gama_media
A3,2019,Manual,6455,Petrol,150,47.9,1.0,Audi,gama_media
A3,2020,Manual,6552,Petrol,150,47.9,1.0,Audi,gama_media
I20,2018,Manual,4856,Petrol,150,47.9,1.0,Hyundai,gama_baja
I20,2018,Manual,5921,Petrol,145,47.9,1.0,Hyundai,gama_baja
I20,2018,Manual,8701,Petrol,150,47.9,1.0,Hyundai,gama_baja
I20,2019,Manual,1485,Petrol,145,47.9,1.0,Hyundai,gama_baja
I20,2019,Manual,1600,Petrol,145,47.9,1.0,Hyundai,gama_baja
I20,2019,Manual,2128,Petrol,145,47.9,1.0,Hyundai,gama_baja
I20,2019,Manual,2884,Petrol,145,47.9,1.0,Hyundai,gama_baja
I20,2019,Manual,2928,Petrol,145,47.9,1.0,Hyundai,gama_baja
I20,2019,Manual,3084,Petrol,150,47.9,1.0,Hyundai,gama_baja
I20,2019,Manual,3111,Petrol,145,47.9,1.0,Hyundai,gama_baja
I20,2019,Manual,3826,Petrol,145,47.9,1.0,Hyundai,gama_baja
I20,2019,Manual,4264,Petrol,145,47.9,1.0,Hyundai,gama_baja
I20,2019,Manual,4491,Petrol,145,47.9,1.0,Hyundai,gama_baja
I20,2019,Manual,5000,Petrol,145,47.9,1.0,Hyundai,gama_baja
I20,2019,Manual,5000,Petrol,145,47.9,1.0,Hyundai,gama_baja
I20,2019,Manual,5000,Petrol,145,47.9,1.0,Hyundai,gama_baja
I20,2019,Manual,6245,Petrol,145,47.9,1.0,Hyundai,gama_baja
I20,2019,Manual,6305,Petrol,150,47.9,1.0,Hyundai,gama_baja
I20,2020,Manual,1974,Petrol,145,47.9,1.0,Hyundai,gama_baja
I20,2020,Manual,3500,Petrol,145,47.9,1.0,Hyundai,gama_baja
I20,2020,Manual,6000,Petrol,150,47.9,1.0,Hyundai,gama_baja
A1,2018,Manual,5000,Petrol,145,47.9,1.0,Audi,gama_baja
A1,2018,Manual,7326,Petrol,150,47.9,1.0,Audi,gama_baja
A1,2018,Manual,11799,Petrol,150,47.9,1.0,Audi,gama_baja
A1,2018,Manual,20521,Petrol,150,47.9,1.0,Audi,gama_baja
A1,2018,Manual,21633,Petrol,150,47.9,1.0,Audi,gama_media
A1,2018,Manual,22500,Petrol,150,47.9,1.0,Audi,gama_baja
A1,2019,Manual,1308,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,1565,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,1800,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,2853,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Semi-Auto,2969,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,3334,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,3632,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Automatic,3651,Petrol,150,47.9,1.0,Audi,gama_media
A1,2019,Manual,3863,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,3927,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,4100,Petrol,150,47.9,1.0,Audi,gama_media
A1,2019,Semi-Auto,4150,Petrol,150,47.9,1.0,Audi,gama_media
A1,2019,Manual,4321,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,4379,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Automatic,5121,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,5432,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,5432,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,5432,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,5432,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,6000,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,6000,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,6000,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,6000,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,6000,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,6000,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,6000,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,6000,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Manual,6000,Petrol,145,47.9,1.0,Audi,gama_alta
A1,2019,Semi-Auto,6900,Petrol,150,47.9,1.0,Audi,gama_media
A1,2019,Semi-Auto,6934,Petrol,145,47.9,1.0,Audi,gama_media
A1,2019,Semi-Auto,9614,Petrol,145,47.9,1.0,Audi,gama_media
A1,2020,Manual,556,Petrol,145,47.9,1.0,Audi,gama_media
A1,2020,Manual,1000,Petrol,145,47.9,1.0,Audi,gama_media
A1,2020,Manual,1500,Petrol,145,47.9,1.0,Audi,gama_media
A1,2020,Manual,1500,Petrol,145,47.9,1.0,Audi,gama_media
A1,2020,Manual,2216,Petrol,145,47.9,1.0,Audi,gama_media
A1,2020,Manual,3265,Petrol,145,47.9,1.0,Audi,gama_media
A1,2020,Manual,3999,Petrol,145,47.9,1.0,Audi,gama_media
A1,2020,Manual,4000,Petrol,150,47.9,1.0,Audi,gama_media
A1,2020,Manual,4000,Petrol,145,47.9,1.0,Audi,gama_media
A1,2020,Manual,4062,Petrol,145,47.9,1.0,Audi,gama_media
A1,2020,Manual,4500,Petrol,145,47.9,1.0,Audi,gama_media
A1,2020,Manual,4500,Petrol,145,47.9,1.0,Audi,gama_media
A1,2020,Manual,4500,Petrol,145,47.9,1.0,Audi,gama_media
A1,2020,Manual,5000,Petrol,145,47.9,1.0,Audi,gama_media
A1,2020,Manual,5080,Petrol,145,47.9,1.0,Audi,gama_media
A1,2020,Manual,6000,Petrol,150,47.9,1.0,Audi,gama_media
Q2,2018,Manual,6349,Petrol,145,47.9,1.0,Audi,gama_media
Q2,2019,Manual,9478,Petrol,150,47.9,1.0,Audi,gama_media
A3,2018,Manual,14872,Petrol,145,48.7,1.0,Audi,gama_baja
A3,2019,Manual,1853,Petrol,145,48.7,1.0,Audi,gama_media
A3,2019,Manual,5000,Petrol,150,48.7,1.0,Audi,gama_media
A3,2019,Manual,5977,Petrol,145,48.7,1.0,Audi,gama_media
A3,2019,Manual,8624,Petrol,145,48.7,1.0,Audi,gama_media
A3,2019,Manual,9597,Petrol,150,48.7,1.0,Audi,gama_media
A1,2019,Manual,10,Petrol,145,48.7,1.0,Audi,gama_media
A1,2019,Manual,2000,Petrol,145,48.7,1.0,Audi,gama_media
A1,2019,Semi-Auto,2252,Petrol,145,48.7,1.0,Audi,gama_media
A1,2019,Manual,4500,Petrol,145,48.7,1.0,Audi,gama_media
A1,2019,Manual,6000,Petrol,145,48.7,1.0,Audi,gama_media
A1,2019,Semi-Auto,11000,Petrol,150,48.7,1.0,Audi,gama_media
A1,2020,Manual,641,Petrol,145,48.7,1.0,Audi,gama_media
A1,2020,Manual,877,Petrol,145,48.7,1.0,Audi,gama_media
A1,2020,Manual,1500,Petrol,145,48.7,1.0,Audi,gama_media
A1,2020,Manual,2004,Petrol,145,48.7,1.0,Audi,gama_media
A1,2020,Manual,2500,Petrol,145,48.7,1.0,Audi,gama_media
A1,2020,Manual,5566,Petrol,145,48.7,1.0,Audi,gama_media
A3,2019,Manual,1998,Petrol,145,49.6,1.0,Audi,gama_media
A3,2019,Manual,2029,Petrol,145,49.6,1.0,Audi,gama_media
A3,2019,Manual,2492,Petrol,145,49.6,1.0,Audi,gama_media
A3,2019,Manual,5704,Petrol,145,49.6,1.0,Audi,gama_media
A3,2020,Manual,609,Petrol,150,49.6,1.0,Audi,gama_media
A3,2020,Manual,1978,Petrol,150,49.6,1.0,Audi,gama_media
A3,2020,Manual,2718,Petrol,150,49.6,1.0,Audi,gama_media
A3,2020,Manual,4018,Petrol,145,49.6,1.0,Audi,gama_media
I10,2019,Manual,5,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,10,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,10,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,10,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,10,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,25,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,25,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,50,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,50,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,50,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,50,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,50,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,50,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,100,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,100,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,100,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,100,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,100,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,100,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,198,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,250,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,443,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,450,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,450,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,642,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,691,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,1000,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,1101,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,1222,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,1497,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,1500,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,1580,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,1586,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,1824,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,2000,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,2000,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,2000,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,2000,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,2238,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,2323,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,2328,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,2811,Petrol,150,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,2898,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,2938,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,3000,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,3000,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,3000,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,3000,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,3011,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,3123,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,3200,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,3215,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,3500,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,3500,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,3500,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,3500,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,3500,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,4000,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,4000,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,4000,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,4000,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,4000,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,4000,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,4587,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,4587,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,4587,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2019,Manual,4687,Petrol,145,49.6,1.0,Hyundai,gama_baja
I10,2020,Manual,2255,Petrol,145,49.6,1.0,Hyundai,gama_baja
I20,2018,Semi-Auto,816,Petrol,150,49.6,1.0,Hyundai,gama_baja
I20,2018,Automatic,6394,Petrol,145,49.6,1.0,Hyundai,gama_baja
I20,2018,Automatic,10751,Petrol,150,49.6,1.0,Hyundai,gama_baja
I20,2018,Automatic,21116,Petrol,145,49.6,1.0,Hyundai,gama_baja
I20,2019,Automatic,358,Petrol,145,49.6,1.0,Hyundai,gama_baja
I20,2019,Automatic,835,Petrol,145,49.6,1.0,Hyundai,gama_media
I20,2019,Automatic,2251,Petrol,150,49.6,1.0,Hyundai,gama_baja
I20,2019,Automatic,7569,Petrol,145,49.6,1.0,Hyundai,gama_baja
I20,2019,Automatic,13337,Petrol,145,49.6,1.0,Hyundai,gama_baja
A1,2019,Manual,10,Petrol,145,49.6,1.0,Audi,gama_media
A1,2019,Manual,2235,Petrol,150,49.6,1.0,Audi,gama_media
A1,2019,Manual,7150,Petrol,150,49.6,1.0,Audi,gama_media
A1,2020,Manual,500,Petrol,150,49.6,1.0,Audi,gama_media
A1,2020,Manual,1322,Petrol,145,49.6,1.0,Audi,gama_media
A1,2020,Manual,3500,Petrol,145,49.6,1.0,Audi,gama_media
A1,2020,Manual,4000,Petrol,150,49.6,1.0,Audi,gama_media
A1,2020,Manual,4000,Petrol,145,49.6,1.0,Audi,gama_media
A1,2020,Manual,5000,Petrol,145,49.6,1.0,Audi,gama_media
A1,2019,Manual,2117,Petrol,145,50.4,1.0,Audi,gama_media
A1,2019,Manual,2348,Petrol,145,50.4,1.0,Audi,gama_media
A1,2019,Manual,2348,Petrol,145,50.4,1.0,Audi,gama_media
A1,2019,Manual,3232,Petrol,145,50.4,1.0,Audi,gama_alta
A1,2019,Manual,3556,Petrol,145,50.4,1.0,Audi,gama_media
A1,2019,Manual,4636,Petrol,145,50.4,1.0,Audi,gama_media
A1,2019,Manual,5014,Petrol,145,50.4,1.0,Audi,gama_media
A1,2019,Manual,6272,Petrol,145,50.4,1.0,Audi,gama_media
A1,2019,Manual,6958,Petrol,145,50.4,1.0,Audi,gama_media
A1,2019,Manual,7374,Petrol,145,50.4,1.0,Audi,gama_media
A1,2019,Manual,7629,Petrol,150,50.4,1.0,Audi,gama_media
A1,2019,Manual,7694,Petrol,150,50.4,1.0,Audi,gama_media
A1,2019,Manual,8396,Petrol,150,50.4,1.0,Audi,gama_media
A1,2019,Manual,10300,Petrol,150,50.4,1.0,Audi,gama_media
A1,2019,Manual,13059,Petrol,145,50.4,1.0,Audi,gama_media
A1,2019,Manual,17175,Petrol,145,50.4,1.0,Audi,gama_media
A1,2018,Manual,8155,Petrol,145,51.4,1.0,Audi,gama_media
A1,2018,Manual,8768,Petrol,150,51.4,1.0,Audi,gama_media
A1,2018,Manual,16911,Petrol,150,51.4,1.0,Audi,gama_media
A1,2018,Manual,18199,Petrol,145,51.4,1.0,Audi,gama_media
A1,2019,Manual,1000,Petrol,150,51.4,1.0,Audi,gama_media
A1,2019,Manual,2903,Petrol,150,51.4,1.0,Audi,gama_media
A1,2019,Manual,3500,Petrol,150,51.4,1.0,Audi,gama_media
A1,2019,Manual,3979,Petrol,145,51.4,1.0,Audi,gama_media
A1,2019,Manual,5750,Petrol,145,51.4,1.0,Audi,gama_media
A1,2019,Manual,7564,Petrol,145,51.4,1.0,Audi,gama_media
A1,2019,Manual,11058,Petrol,145,51.4,1.0,Audi,gama_media
A1,2019,Manual,11120,Petrol,145,51.4,1.0,Audi,gama_media
A1,2019,Manual,2504,Petrol,145,52.3,1.0,Audi,gama_media
A1,2019,Manual,9600,Petrol,150,52.3,1.0,Audi,gama_media
Kona,2017,Manual,6206,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2017,Manual,12515,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2017,Manual,15564,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2017,Manual,20401,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2017,Manual,21858,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2017,Manual,26301,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,4896,Petrol,150,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,5801,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,5880,Petrol,145,52.3,1.0,Hyundai,gama_media
Kona,2018,Manual,5971,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,6295,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,6733,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,7034,Petrol,150,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,7138,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,7359,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,7369,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,7375,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,7473,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,7557,Petrol,150,52.3,1.0,Hyundai,gama_media
Kona,2018,Manual,7910,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,8906,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,8961,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,9001,Petrol,145,52.3,1.0,Hyundai,gama_media
Kona,2018,Manual,9133,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,9505,Petrol,150,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,9616,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,10200,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,10326,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,10569,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,11282,Petrol,150,52.3,1.0,Hyundai,gama_media
Kona,2018,Manual,11458,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,12407,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,12834,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,13410,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,13410,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,13439,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,13655,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,13812,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,13820,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,14100,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,14764,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,15028,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,15371,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,15459,Petrol,150,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,15493,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,15521,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,15892,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,16410,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,16500,Petrol,145,52.3,1.0,Hyundai,gama_media
Kona,2018,Manual,17789,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,18474,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,18911,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,18984,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,19001,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,19036,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,19758,Petrol,145,52.3,1.0,Hyundai,gama_media
Kona,2018,Manual,19793,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,19888,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,20414,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,20555,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,21000,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,21636,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,21716,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,22684,Petrol,150,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,23001,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,23387,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,23400,Petrol,145,52.3,1.0,Hyundai,gama_media
Kona,2018,Manual,24239,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,24364,Petrol,150,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,25784,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,26096,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,26122,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,26615,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,27177,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,27317,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,27353,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,28433,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,29920,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,31885,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,32031,Petrol,145,52.3,1.0,Hyundai,gama_baja
Kona,2018,Manual,34989,Petrol,145,52.3,1.0,Hyundai,gama_baja
I10,2020,Manual,500,Petrol,145,53.3,1.0,Hyundai,gama_baja
I10,2020,Manual,500,Petrol,145,53.3,1.0,Hyundai,gama_baja
I10,2020,Manual,771,Petrol,145,53.3,1.0,Hyundai,gama_baja
I10,2020,Manual,822,Petrol,145,53.3,1.0,Hyundai,gama_baja
I10,2020,Manual,1000,Petrol,150,53.3,1.0,Hyundai,gama_baja
I10,2020,Manual,1000,Petrol,145,53.3,1.0,Hyundai,gama_baja
I10,2020,Manual,1458,Petrol,150,53.3,1.0,Hyundai,gama_baja
I10,2020,Manual,1500,Petrol,145,53.3,1.0,Hyundai,gama_baja
I10,2020,Manual,1530,Petrol,145,53.3,1.0,Hyundai,gama_baja
I10,2020,Manual,1600,Petrol,145,53.3,1.0,Hyundai,gama_baja
I10,2020,Manual,2000,Petrol,145,53.3,1.0,Hyundai,gama_baja
I10,2020,Manual,2458,Petrol,145,53.3,1.0,Hyundai,gama_baja
I10,2020,Manual,3000,Petrol,150,53.3,1.0,Hyundai,gama_baja
I10,2020,Manual,3600,Petrol,150,53.3,1.0,Hyundai,gama_baja
Q2,2018,Manual,11794,Petrol,145,53.3,1.0,Audi,gama_media
Q2,2018,Manual,12554,Petrol,150,53.3,1.0,Audi,gama_media
Q2,2018,Manual,13000,Petrol,145,53.3,1.0,Audi,gama_media
I30,2018,Manual,34153,Petrol,145,54.3,1.0,Hyundai,gama_baja
